Substance,hasMolecularWeight,MolecularWeight,hasNumericValue,XMLSchema#decimal
Substance,hasStructure,Structure,hasMethod,rdf-schema#Literal
Substance,hasSubstanceName,SubstanceName,hasSubstanceNameValue,XMLSchema#string
Substance,hasSubstanceName,SubstanceName,hasTextValue,Text
Substance,hasSubstanceName,SubstanceName,isNameOf,Substance
Substance,hasMolecularWeight,MolecularWeight,hasMeasurementUnit,MeasurementUnit,isSIQuantity,XMLSchema#boolean
Substance,hasSubstanceName,SubstanceName,isClassifiedBy,SubstanceNameDomain,classifies,SubstanceName
Substance,hasSubstanceName,SubstanceName,hasSubstanceNameType,SubstanceNameClassifier,classifies,SubstanceName
Substance,hasSubstanceName,SubstanceName,isApplicableInJurisdiction,GeographicRegionIdentifier,identifies,GeographicRegion
Substance,hasSubstanceName,SubstanceName,isDescribedBy,Reference,isPublicDomain,XMLSchema#boolean
Substance,hasSubstanceName,SubstanceName,hasLanguageCode,LanguageIdentifier,isMemberOf,CodeSet
Substance,hasSubstanceName,SubstanceName,hasLanguageCode,LanguageIdentifier,compliesWith,IdentificationScheme
Substance,hasMolecularWeight,MolecularWeight,hasMeasurementUnit,MeasurementUnit,hasFactor,UnitPowerFactor,characterizes,rdf-schema#Literal
Substance,hasMolecularWeight,MolecularWeight,hasMeasurementUnit,MeasurementUnit,hasFactor,UnitPowerFactor,hasExponent,owl#rational
Substance,hasMolecularWeight,MolecularWeight,hasMeasurementUnit,MeasurementUnit,isIdentifiedBy,UnitOfMeasureIdentifier,hasTextValue,Text
Substance,hasMolecularWeight,MolecularWeight,hasMeasurementUnit,MeasurementUnit,isIdentifiedBy,UnitOfMeasureIdentifier,identifies,MeasurementUnit
Substance,hasMolecularWeight,MolecularWeight,hasMeasurementUnit,MeasurementUnit,hasName,QuantityName,isNameOf,Quantity
Substance,hasMolecularWeight,MolecularWeight,hasMeasurementUnit,MeasurementUnit,hasName,QuantityName,isApplicableIn,Context
Substance,hasMolecularWeight,MolecularWeight,hasMeasurementUnit,MeasurementUnit,isDefinedIn,SystemOfUnits,defines,MeasurementUnit
Substance,hasSubstanceName,SubstanceName,isClassifiedBy,SubstanceNameDomain,isDefinedIn,ClassificationScheme,hasMethod,rdf-schema#Literal
Substance,hasSubstanceName,SubstanceName,isApplicableInJurisdiction,GeographicRegionIdentifier,isMemberOf,CodeSet,hasVersion,XMLSchema#string
Substance,hasSubstanceName,SubstanceName,isApplicableInJurisdiction,GeographicRegionIdentifier,isMemberOf,CodeSet,hasMethod,rdf-schema#Literal
Substance,hasSubstanceName,SubstanceName,isApplicableInJurisdiction,GeographicRegionIdentifier,compliesWith,IdentificationScheme,hasMethod,rdf-schema#Literal
Substance,hasSubstanceName,SubstanceName,hasLanguageCode,LanguageIdentifier,identifies,Language,hasIndigenousName,rdf-schema#Literal
Substance,hasMolecularWeight,MolecularWeight,hasMeasurementUnit,MeasurementUnit,isIdentifiedBy,UnitOfMeasureIdentifier,isMemberOf,UnitOfMeasureIdentificationScheme,hasMember,UnitOfMeasureIdentifier
Substance,hasMolecularWeight,MolecularWeight,hasMeasurementUnit,MeasurementUnit,hasName,QuantityName,isApplicableIn,SystemOfQuantities,hasMethod,rdf-schema#Literal
Substance,hasSubstanceName,SubstanceName,isApplicableInJurisdiction,GeographicRegionIdentifier,isMemberOf,CodeSet,hasMember,CodeElement,denotes,owl#Thing
Substance,hasSubstanceName,SubstanceName,isApplicableInJurisdiction,GeographicRegionIdentifier,isMemberOf,CodeSet,hasName,CodeSystemName,isNameOf,CodeSet
Substance,hasSubstanceName,SubstanceName,isApplicableInJurisdiction,GeographicRegionIdentifier,isMemberOf,CodeSet,hasName,CodeSystemName,hasTextValue,Text
Substance,hasMolecularWeight,MolecularWeight,hasMeasurementUnit,MeasurementUnit,isIdentifiedBy,UnitOfMeasureIdentifier,isMemberOf,UnitOfMeasureIdentificationScheme,hasName,CodeSystemFullName,hasTextValue,Text
Substance,hasMolecularWeight,MolecularWeight,hasMeasurementUnit,MeasurementUnit,isIdentifiedBy,UnitOfMeasureIdentifier,isMemberOf,UnitOfMeasureIdentificationScheme,hasName,CodeSystemFullName,isNameOf,UnitOfMeasureIdentificationScheme
Substance,hasMolecularWeight,MolecularWeight,hasMeasurementUnit,MeasurementUnit,hasName,QuantityName,isApplicableIn,SystemOfQuantities,defines,QuantityKind,isDefinedIn,SystemOfQuantities
Substance,hasMolecularWeight,MolecularWeight,hasMeasurementUnit,MeasurementUnit,hasName,QuantityName,hasApplicablePeriod,DatePeriod,hasDuration,Duration,hasDurationValue,XMLSchema#string
Substance,hasMolecularWeight,MolecularWeight,hasMeasurementUnit,MeasurementUnit,hasName,QuantityName,hasApplicablePeriod,DatePeriod,hasEndDate,Date,hasDateValue,XMLSchema#string
Substance,hasMolecularWeight,MolecularWeight,hasMeasurementUnit,MeasurementUnit,hasName,QuantityName,isApplicableIn,SystemOfQuantities,defines,QuantityKind,hasDimension,QuantityDimension,isDefinedIn,ClassificationScheme
Substance,hasMolecularWeight,MolecularWeight,hasMeasurementUnit,MeasurementUnit,hasName,QuantityName,isApplicableIn,SystemOfQuantities,defines,QuantityKind,hasDimension,QuantityDimension,hasFactor,QuantityKindPowerFactor,hasQuantityKind,QuantityKind
